分类名称,销售日期,正价,品相折扣,清仓,总销量,正价占比,品相折扣占比,清仓占比
花菜类,2023-01-04,26.555,,1.288,27.843,0.9537406170312107,,0.04625938296878929
花菜类,2023-01-05,24.552,0.764,0.393,25.709,0.9549963047959859,0.029717219650705978,0.015286475553308181
花菜类,2023-01-06,27.047,,,27.047,1.0,,
花菜类,2023-01-07,22.914,0.764,0.9279999999999999,24.606,0.9312362838332114,0.031049337559944726,0.03771437860684385
花菜类,2023-01-08,33.395,,1.038,34.433,0.969854500043563,,0.03014549995643714
花菜类,2023-01-09,30.413,0.546,0.382,31.341,0.9703902236686768,0.017421269263903513,0.012188507067419673
花菜类,2023-01-10,14.91,0.382,,15.292,0.9750196181009678,0.024980381899032175,
花菜类,2023-01-11,30.216,,0.983,31.199,0.9684925798903811,,0.0315074201096189
花菜类,2023-01-12,27.526,0.382,,27.908,0.9863121685538196,0.013687831446180306,
花菜类,2023-01-13,28.9,0.393,0.415,29.708,0.9728019388716844,0.013228759929985191,0.013969301198330416
花菜类,2023-01-14,52.819,0.328,1.987,55.13400000000001,0.9580113904305873,0.005949142090180288,0.03603946747923241
花菜类,2023-01-15,59.967,,1.617,61.583999999999996,0.9737431800467654,,0.026256819953234607
花菜类,2023-01-16,42.324,0.982,3.21,46.516,0.9098804712357038,0.021111015564536935,0.06900851319975923
花菜类,2023-01-17,38.952,,0.917,39.869,0.9769996739321277,,0.023000326067872282
花菜类,2023-01-18,56.957,0.819,0.623,58.399,0.9753077963663761,0.014024212743368892,0.01066799089025497
花菜类,2023-01-19,104.101,,,104.101,1.0,,
花菜类,2023-01-20,138.786,,,138.786,1.0,,
花菜类,2023-01-22,34.134,,,34.134,1.0,,
花菜类,2023-01-23,66.018,,,66.018,1.0,,
花菜类,2023-01-24,89.421,,,89.421,1.0,,
花菜类,2023-01-25,114.337,,,114.337,1.0,,
花菜类,2023-01-26,60.15,,,60.15,1.0,,
花菜类,2023-01-27,69.283,,,69.283,1.0,,
花菜类,2023-01-28,43.626,,,43.626,1.0,,
花菜类,2023-01-29,40.249,,,40.249,1.0,,
花菜类,2023-01-30,41.419,,1.267,42.686,0.9703181370941292,,0.029681862905870774
花菜类,2023-01-31,36.497,0.568,0.437,37.501999999999995,0.9732014292571064,0.015145858887525999,0.011652711855367716
花菜类,2023-02-01,31.779,,1.528,33.307,0.9541237577686371,,0.045876242231362774
花菜类,2023-02-02,41.376,,0.371,41.747,0.9911131338778834,,0.008886866122116558
花菜类,2023-02-03,52.783,,0.502,53.285000000000004,0.9905789621844796,,0.009421037815520315
花菜类,2023-02-04,38.898,,1.032,39.93000000000001,0.9741547708489856,,0.02584522915101427
花菜类,2023-02-05,37.36,,2.23,39.589999999999996,0.9436726446072241,,0.05632735539277596
花菜类,2023-02-06,33.410000000000004,0.855,0.381,34.646,0.9643248859897248,0.02467817352652543,0.010996940483749927
花菜类,2023-02-07,29.992,1.4780000000000002,2.36,33.830000000000005,0.8865503990540938,0.04368903340230564,0.06976056754360034
花菜类,2023-02-08,31.284,1.962,2.678,35.924,0.8708384366996994,0.05461529896448057,0.07454626433582007
花菜类,2023-02-09,23.666,1.4969999999999999,5.67,30.833,0.7675542438296631,0.048551876236499855,0.18389387993383713
花菜类,2023-02-10,29.255,0.743,1.998,31.996,0.9143330416302038,0.023221652706588325,0.062445305663207905
花菜类,2023-02-11,53.417,,,53.417,1.0,,
花菜类,2023-02-12,47.384,,1.4249999999999998,48.809,0.9708045647319142,,0.029195435268085802
花菜类,2023-02-13,33.601,,,33.601,1.0,,
花菜类,2023-02-14,35.953,,1.607,37.56,0.9572151224707135,,0.042784877529286475
花菜类,2023-02-15,28.715,0.572,2.068,31.355,0.9158029022484452,0.018242704512836865,0.0659543932387179
花菜类,2023-02-16,32.502,,1.657,34.159000000000006,0.9514915542024063,,0.0485084457975936
花菜类,2023-02-17,37.158,,1.436,38.594,0.962792143856558,,0.037207856143441985
花菜类,2023-02-18,45.948,0.392,2.148,48.48800000000001,0.9476159049661771,0.008084474509156904,0.04429962052466589
花菜类,2023-02-19,35.059,6.519,4.227,45.80499999999999,0.7653967907433687,0.1423207073463596,0.09228250191027183
花菜类,2023-02-20,23.543,0.462,5.442,29.447,0.7995041939756172,0.015689204333208816,0.184806601691174
花菜类,2023-02-21,28.724,,0.742,29.466,0.9748184348062173,,0.025181565193782663
花菜类,2023-02-22,24.656,1.456,3.428,29.54,0.8346648612051456,0.04928909952606635,0.11604603926878808
花菜类,2023-02-23,25.902,2.194,5.188,33.284,0.7782117533950247,0.06591755798581901,0.15587068861915634
花菜类,2023-02-24,28.971,,2.199,31.17,0.929451395572666,,0.07054860442733396
花菜类,2023-02-25,42.154,,2.84,44.994,0.9368804729519492,,0.06311952704805085
花菜类,2023-02-26,42.597,1.332,3.4669999999999996,47.396,0.8987467296818297,0.028103637437758462,0.07314963288041185
花菜类,2023-02-27,13.221,,,13.221,1.0,,
花菜类,2023-02-28,26.816,,0.302,27.118,0.9888634855077808,,0.011136514492219191
花菜类,2023-03-01,21.744,0.44,1.796,23.98,0.9067556296914094,0.01834862385321101,0.07489574645537948
花菜类,2023-03-02,23.067,,5.115,28.182000000000002,0.8185011709601873,,0.18149882903981265
花菜类,2023-03-03,29.401,,5.514,34.915,0.8420736073320922,,0.15792639266790778
花菜类,2023-03-04,32.341,,1.428,33.769,0.957712695075365,,0.04228730492463502
花菜类,2023-03-05,43.567,0.502,3.63,47.699000000000005,0.9133734459841925,0.010524329650516782,0.07610222436529067
花菜类,2023-03-06,18.623,1.62,2.923,23.166000000000004,0.8038936372269705,0.06993006993006992,0.1261762928429595
花菜类,2023-03-07,25.548000000000002,1.7690000000000001,3.893,31.21,0.8185837872476771,0.056680551105414936,0.12473566164690804
花菜类,2023-03-08,17.74,,4.44,22.18,0.799819657348963,,0.20018034265103699
花菜类,2023-03-09,19.79,0.982,1.4729999999999999,22.244999999999997,0.8896381209260509,0.04414475162957968,0.06621712744436953
花菜类,2023-03-10,6.6,1.176,4.647,12.423,0.5312726394590678,0.09466312484907027,0.37406423569186187
花菜类,2023-03-11,14.786,,1.016,15.802,0.93570434122263,,0.06429565877736995
花菜类,2023-03-12,14.147,,5.389,19.536,0.7241502866502866,,0.27584971334971337
花菜类,2023-03-13,7.536,,3.06,10.596,0.711211778029445,,0.2887882219705549
花菜类,2023-03-14,7.774,,1.302,9.076,0.8565447333627149,,0.14345526663728514
花菜类,2023-03-15,6.623,1.165,1.895,9.683,0.6839822369100486,0.12031395228751421,0.19570381080243726
花菜类,2023-03-16,27.737000000000002,1.861,1.986,31.584000000000003,0.8781978216818642,0.05892223910840932,0.06287993920972644
花菜类,2023-03-17,41.379,2.249,4.979,48.607,0.8512971382722653,0.046269055897298746,0.10243380583043595
花菜类,2023-03-18,59.217,,,59.217,1.0,,
花菜类,2023-03-19,49.399,,,49.399,1.0,,
花菜类,2023-03-20,32.76,,4.806,37.565999999999995,0.8720651653090561,,0.12793483469094397
花菜类,2023-03-21,33.645,0.8220000000000001,2.249,36.71600000000001,0.9163579910665649,0.022388059701492533,0.06125394923194247
花菜类,2023-03-22,25.472,0.39,1.506,27.368000000000002,0.9307220111078631,0.014250219234142063,0.05502776965799473
花菜类,2023-03-23,25.426,1.356,2.706,29.488,0.8622490504612045,0.04598480737927293,0.09176614215952252
花菜类,2023-03-24,25.198,2.286,5.817,33.301,0.7566739737545419,0.06864658718957388,0.1746794390558842
花菜类,2023-03-25,24.481,1.134,2.844,28.459000000000003,0.8602199655644962,0.03984679714677254,0.09993323728873114
花菜类,2023-03-26,40.894,6.8790000000000004,0.902,48.675,0.8401438109912687,0.1413251155624037,0.018531073446327685
花菜类,2023-03-27,18.117,0.53,1.812,20.459000000000003,0.8855271518647049,0.025905469475536437,0.08856737865975853
花菜类,2023-03-28,15.972,,2.547,18.519,0.8624655758950268,,0.1375344241049733
花菜类,2023-03-29,23.485,1.906,1.069,26.459999999999997,0.8875661375661377,0.07203325774754346,0.040400604686318974
花菜类,2023-03-30,23.327,0.483,2.899,26.709000000000003,0.8733760155752742,0.01808379198023138,0.10854019244449435
花菜类,2023-03-31,27.511,1.711,5.382,34.604,0.7950236966824644,0.04944515084961276,0.1555311524679228
花菜类,2023-04-01,33.443,0.455,1.181,35.07899999999999,0.953362410559024,0.012970723224721346,0.03366686621625475
花菜类,2023-04-02,37.634,0.297,1.431,39.361999999999995,0.9560997916772523,0.007545348305472283,0.03635486001727555
花菜类,2023-04-03,15.722,,0.735,16.457,0.9553381539770309,,0.044661846022968944
花菜类,2023-04-04,18.145,,1.877,20.022,0.9062531215662771,,0.09374687843372291
花菜类,2023-04-05,35.593,1.599,8.225,45.417,0.783693330691151,0.03520708104894643,0.18109958825990266
花菜类,2023-04-06,21.953,,1.097,23.05,0.9524078091106291,,0.04759219088937093
花菜类,2023-04-07,28.696,,3.203,31.899,0.8995893288190853,,0.10041067118091475
花菜类,2023-04-08,32.245,,3.4459999999999997,35.690999999999995,0.9034490487798045,,0.09655095122019557
花菜类,2023-04-09,27.396,,3.14,30.536,0.8971705527901493,,0.10282944720985067
花菜类,2023-04-10,17.58,0.374,0.411,18.365,0.9572556493329704,0.020364824394228154,0.022379526272801525
花菜类,2023-04-11,13.663,0.31,1.815,15.788,0.8654041043830758,0.01963516594882189,0.11496072966810235
花菜类,2023-04-12,16.389,0.876,,17.265,0.9492615117289313,0.05073848827106863,
花菜类,2023-04-13,16.783,1.8330000000000002,1.159,19.775,0.8486978508217448,0.092692793931732,0.058609355246523394
花菜类,2023-04-14,15.344,,2.839,18.183,0.8438651487653303,,0.15613485123466975
花菜类,2023-04-15,20.852,,,20.852,1.0,,
花菜类,2023-04-16,23.472,,,23.472,1.0,,
花菜类,2023-04-17,13.52,,0.9550000000000001,14.475,0.9340241796200346,,0.06597582037996547
花菜类,2023-04-18,16.779,,,16.779,1.0,,
花菜类,2023-04-19,19.103,,,19.103,1.0,,
花菜类,2023-04-20,17.143,,2.664,19.807000000000002,0.865502095218862,,0.13449790478113796
花菜类,2023-04-21,25.29,,0.8800000000000001,26.169999999999998,0.9663737103553688,,0.03362628964463126
花菜类,2023-04-22,38.079,,1.947,40.026,0.9513566181981711,,0.04864338180182881
花菜类,2023-04-23,21.763,,1.0899999999999999,22.853,0.9523038550737322,,0.04769614492626788
花菜类,2023-04-24,16.823,0.5860000000000001,0.447,17.855999999999998,0.9421482974910396,0.03281810035842295,0.025033602150537636
花菜类,2023-04-25,15.89,,,15.89,1.0,,
花菜类,2023-04-26,21.236,,,21.236,1.0,,
花菜类,2023-04-27,14.24,,,14.24,1.0,,
花菜类,2023-04-28,22.806,,,22.806,1.0,,
花菜类,2023-04-29,27.577,,,27.577,1.0,,
花菜类,2023-04-30,24.85,,0.637,25.487000000000002,0.9750068662455369,,0.02499313375446306
花菜类,2023-05-01,29.389,,,29.389,1.0,,
花菜类,2023-05-02,21.64,,0.725,22.365000000000002,0.9675832774424323,,0.032416722557567626
花菜类,2023-05-03,32.371,,,32.371,1.0,,
花菜类,2023-05-04,32.116,,0.536,32.652,0.9835844664951611,,0.016415533504838906
花菜类,2023-05-05,28.675,,,28.675,1.0,,
花菜类,2023-05-06,32.256,,1.831,34.087,0.9462845072901692,,0.05371549270983072
花菜类,2023-05-07,54.158,,,54.158,1.0,,
花菜类,2023-05-08,17.863,,,17.863,1.0,,
花菜类,2023-05-09,25.81,,,25.81,1.0,,
花菜类,2023-05-10,26.422,,,26.422,1.0,,
花菜类,2023-05-11,21.514,,1.76,23.274,0.9243791355160264,,0.07562086448397352
花菜类,2023-05-12,21.102,0.405,,21.507,0.9811689217464081,0.018831078253591853,
花菜类,2023-05-13,44.556,,0.531,45.086999999999996,0.9882227693126622,,0.011777230687337815
花菜类,2023-05-14,43.642,,,43.642,1.0,,
花菜类,2023-05-15,26.535,,1.229,27.764,0.9557340440858666,,0.04426595591413342
花菜类,2023-05-16,25.394,,0.615,26.008999999999997,0.9763543388826945,,0.02364566111730555
花菜类,2023-05-17,16.59,,3.324,19.914,0.8330822536908706,,0.16691774630912923
花菜类,2023-05-18,20.407,,2.277,22.684,0.8996208781520014,,0.10037912184799859
花菜类,2023-05-19,18.183,0.615,1.355,20.153,0.902247804297127,0.030516548404704014,0.06723564729816901
花菜类,2023-05-20,24.448,1.383,1.411,27.242,0.8974377798986858,0.05076719770941928,0.05179502239189487
花菜类,2023-05-21,29.13,,,29.13,1.0,,
花菜类,2023-05-22,14.031,,0.7769999999999999,14.808,0.9475283630470017,,0.05247163695299838
花菜类,2023-05-23,19.667,,0.514,20.181,0.9745304989841931,,0.025469501015806948
花菜类,2023-05-24,15.923,,,15.923,1.0,,
花菜类,2023-05-25,14.078,,0.487,14.565,0.9665636800549262,,0.03343631994507381
花菜类,2023-05-26,23.304,,0.9319999999999999,24.235999999999997,0.9615448093744843,,0.038455190625515764
花菜类,2023-05-27,41.279,,,41.279,1.0,,
花菜类,2023-05-28,33.111,,3.86,36.971,0.8955938438235373,,0.10440615617646264
花菜类,2023-05-29,16.312,,,16.312,1.0,,
花菜类,2023-05-30,14.652000000000001,,,14.652000000000001,1.0,,
花菜类,2023-05-31,16.723,,,16.723,1.0,,
花菜类,2023-06-01,19.364,,,19.364,1.0,,
花菜类,2023-06-02,16.172,,,16.172,1.0,,
花菜类,2023-06-03,33.243,,,33.243,1.0,,
花菜类,2023-06-04,25.117,,,25.117,1.0,,
花菜类,2023-06-05,22.57,,,22.57,1.0,,
花菜类,2023-06-06,21.351,,,21.351,1.0,,
花菜类,2023-06-07,11.835,,,11.835,1.0,,
花菜类,2023-06-08,15.446,,,15.446,1.0,,
花菜类,2023-06-09,13.684,,,13.684,1.0,,
花菜类,2023-06-10,26.311,,0.455,26.766,0.98300082193828,,0.016999178061720095
花菜类,2023-06-11,25.002,,0.47,25.471999999999998,0.9815483668341709,,0.018451633165829148
花菜类,2023-06-12,15.725,,1.418,17.143,0.9172840226331447,,0.08271597736685526
花菜类,2023-06-13,10.189,,,10.189,1.0,,
花菜类,2023-06-14,9.175,,,9.175,1.0,,
花菜类,2023-06-15,9.461,,0.343,9.804,0.9650142798857609,,0.03498572011423909
花菜类,2023-06-16,22.692,,,22.692,1.0,,
花菜类,2023-06-17,26.791,,,26.791,1.0,,
花菜类,2023-06-18,23.098,,,23.098,1.0,,
花菜类,2023-06-19,12.363,,,12.363,1.0,,
花菜类,2023-06-20,13.919,,,13.919,1.0,,
花菜类,2023-06-21,16.697,,,16.697,1.0,,
花菜类,2023-06-22,17.912,,,17.912,1.0,,
花菜类,2023-06-23,9.279,,,9.279,1.0,,
花菜类,2023-06-24,11.548,,,11.548,1.0,,
花菜类,2023-06-25,10.681,,,10.681,1.0,,
花菜类,2023-06-26,8.083,,,8.083,1.0,,
花菜类,2023-06-27,14.272,,,14.272,1.0,,
花菜类,2023-06-28,16.069,,,16.069,1.0,,
花菜类,2023-06-29,23.272000000000002,,1.095,24.367,0.9550621742520623,,0.04493782574793778
花菜类,2023-06-30,24.080000000000002,1.248,2.759,28.087000000000003,0.8573361341545911,0.04443336775020472,0.09823049809520418
茄类,2020-07-01,35.374,,,35.374,1.0,,
茄类,2020-07-02,32.199,,,32.199,1.0,,
茄类,2020-07-03,35.896,,,35.896,1.0,,
茄类,2020-07-04,57.067,,,57.067,1.0,,
茄类,2020-07-05,60.942,0.874,,61.816,0.9858612656917303,0.014138734308269703,
茄类,2020-07-06,30.727,,,30.727,1.0,,
茄类,2020-07-07,32.112,,,32.112,1.0,,
茄类,2020-07-08,39.094,0.576,,39.67,0.985480211746912,0.014519788253087975,
茄类,2020-07-09,25.921,,,25.921,1.0,,
茄类,2020-07-10,34.162,2.255,1.443,37.86,0.902324352879028,0.059561542525092444,0.03811410459587956
茄类,2020-07-11,60.323,6.576,1.378,68.277,0.8835039618026568,0.09631354628938002,0.02018249190796315
茄类,2020-07-12,73.13,8.25,0.326,81.70599999999999,0.89503830808019,0.10097177685849267,0.003989915061317407
茄类,2020-07-13,43.262,0.528,0.589,44.379,0.9748304378196896,0.011897519096870143,0.013272043083440366
茄类,2020-07-14,31.76,2.423,0.564,34.747,0.9140357440930152,0.0697326387889602,0.016231617118024576
茄类,2020-07-15,37.756,0.414,,38.17,0.9891537856955724,0.01084621430442756,
茄类,2020-07-16,24.031,2.5549999999999997,,26.586,0.9038967877830437,0.0961032122169563,
茄类,2020-07-17,32.499,3.405,1.347,37.251000000000005,0.8724329548200048,0.0914069420955142,0.03616010308448095
茄类,2020-07-18,48.153,7.821,0.611,56.584999999999994,0.850985243439074,0.13821684191923655,0.010797914641689495
茄类,2020-07-19,59.817,9.977,1.978,71.77199999999999,0.833430864403946,0.13900964164298057,0.027559493953073624
茄类,2020-07-20,30.078,2.158,1.7109999999999999,33.946999999999996,0.8860282204613075,0.06356968215158924,0.050402097387103426
茄类,2020-07-21,25.59,1.504,,27.094,0.9444895548829999,0.055510445117000075,
茄类,2020-07-22,46.498,1.448,0.301,48.247,0.9637490413911746,0.030012228739610753,0.006238729869214666
茄类,2020-07-23,40.714,1.748,1.68,44.141999999999996,0.9223415341398216,0.03959947442345159,0.038058991436726926
茄类,2020-07-24,32.416,1.726,0.8280000000000001,34.97,0.9269659708321418,0.04935659136402631,0.023677437803831858
茄类,2020-07-25,49.419,9.53,2.925,61.873999999999995,0.7987038174354333,0.1540226912758186,0.0472734912887481
茄类,2020-07-26,61.884,5.927,1.71,69.521,0.8901483005135139,0.08525481509184274,0.024596884394643345
茄类,2020-07-27,30.576,4.3309999999999995,1.214,36.120999999999995,0.8464881924642176,0.11990254976329559,0.033609257772486925
茄类,2020-07-28,33.677,4.414,2.249,40.34,0.8348289538919186,0.10941993058998511,0.05575111551809618
茄类,2020-07-29,35.535,3.9499999999999997,1.292,40.777,0.8714471393187335,0.09686833263849719,0.03168452804276921
茄类,2020-07-30,40.509,4.107,1.695,46.311,0.8747165900110125,0.08868303426831639,0.03660037572067112
茄类,2020-07-31,34.092,,,34.092,1.0,,
茄类,2020-08-01,45.654,3.151,,48.80500000000001,0.9354369429361745,0.06456305706382541,
茄类,2020-08-02,50.893,,,50.893,1.0,,
茄类,2020-08-03,45.191,,,45.191,1.0,,
茄类,2020-08-04,30.591,,,30.591,1.0,,
茄类,2020-08-05,49.472,,,49.472,1.0,,
茄类,2020-08-06,31.596,,,31.596,1.0,,
茄类,2020-08-07,51.799,,,51.799,1.0,,
茄类,2020-08-08,63.764,,,63.764,1.0,,
茄类,2020-08-09,51.835,,,51.835,1.0,,
茄类,2020-08-10,47.664,,,47.664,1.0,,
茄类,2020-08-11,33.572,,,33.572,1.0,,
茄类,2020-08-12,36.009,,,36.009,1.0,,
茄类,2020-08-13,31.109,,,31.109,1.0,,
茄类,2020-08-14,37.826,,,37.826,1.0,,
茄类,2020-08-15,43.278999999999996,,,43.278999999999996,1.0,,
茄类,2020-08-16,48.366,,,48.366,1.0,,
茄类,2020-08-17,35.014,,,35.014,1.0,,
茄类,2020-08-18,34.019,,,34.019,1.0,,
茄类,2020-08-19,30.347,,,30.347,1.0,,
茄类,2020-08-20,37.957,,,37.957,1.0,,
茄类,2020-08-21,29.694,,,29.694,1.0,,
茄类,2020-08-22,30.422,,,30.422,1.0,,
茄类,2020-08-23,47.316,,,47.316,1.0,,
茄类,2020-08-24,26.874,,,26.874,1.0,,
茄类,2020-08-25,23.272,,,23.272,1.0,,
茄类,2020-08-26,30.722,,,30.722,1.0,,
茄类,2020-08-27,19.129,,,19.129,1.0,,
茄类,2020-08-28,24.597,,,24.597,1.0,,
茄类,2020-08-29,30.675,,,30.675,1.0,,
茄类,2020-08-30,21.641000000000002,,,21.641000000000002,1.0,,
茄类,2020-08-31,15.943,,,15.943,1.0,,
茄类,2020-09-01,26.329,,,26.329,1.0,,
茄类,2020-09-02,13.873000000000001,,,13.873000000000001,1.0,,
茄类,2020-09-03,14.172,,,14.172,1.0,,
茄类,2020-09-04,20.233,,,20.233,1.0,,
茄类,2020-09-05,33.731,,,33.731,1.0,,
茄类,2020-09-06,33.397,,,33.397,1.0,,
茄类,2020-09-07,17.365000000000002,,,17.365000000000002,1.0,,
茄类,2020-09-08,20.623,,,20.623,1.0,,
茄类,2020-09-09,12.041,,,12.041,1.0,,
茄类,2020-09-10,16.916,,,16.916,1.0,,
茄类,2020-09-11,20.416,,1.603,22.019000000000002,0.9271992370225713,,0.07280076297742857
茄类,2020-09-12,21.411,,,21.411,1.0,,
茄类,2020-09-13,28.737,,,28.737,1.0,,
茄类,2020-09-14,16.134,,,16.134,1.0,,
茄类,2020-09-15,13.243,,,13.243,1.0,,
茄类,2020-09-16,15.194,,,15.194,1.0,,
茄类,2020-09-17,22.924,,,22.924,1.0,,
茄类,2020-09-18,13.805,,,13.805,1.0,,
茄类,2020-09-19,30.406,,,30.406,1.0,,
茄类,2020-09-20,41.474,,,41.474,1.0,,
茄类,2020-09-21,20.868,,,20.868,1.0,,
茄类,2020-09-22,25.819,,,25.819,1.0,,
茄类,2020-09-23,22.515,,,22.515,1.0,,
茄类,2020-09-24,18.9,,,18.9,1.0,,
茄类,2020-09-25,26.529,,,26.529,1.0,,
茄类,2020-09-26,33.517,,,33.517,1.0,,
茄类,2020-09-27,20.532,,,20.532,1.0,,
茄类,2020-09-28,18.401,,,18.401,1.0,,
茄类,2020-09-29,24.719,,,24.719,1.0,,
茄类,2020-09-30,25.865,,,25.865,1.0,,
茄类,2020-10-01,32.482,,,32.482,1.0,,
茄类,2020-10-02,38.762,,,38.762,1.0,,
茄类,2020-10-03,63.535,,,63.535,1.0,,
茄类,2020-10-04,43.849,,,43.849,1.0,,
茄类,2020-10-05,31.128,,,31.128,1.0,,
茄类,2020-10-06,42.318,,,42.318,1.0,,
茄类,2020-10-07,29.085,,,29.085,1.0,,
茄类,2020-10-08,33.49,,,33.49,1.0,,
茄类,2020-10-09,24.289,,,24.289,1.0,,
茄类,2020-10-10,26.814,,,26.814,1.0,,
茄类,2020-10-11,34.726,,,34.726,1.0,,
茄类,2020-10-12,17.876,,,17.876,1.0,,
茄类,2020-10-13,23.119,,,23.119,1.0,,
茄类,2020-10-14,13.741999999999999,,,13.741999999999999,1.0,,
茄类,2020-10-15,19.447,,,19.447,1.0,,
茄类,2020-10-16,20.139,,,20.139,1.0,,
茄类,2020-10-17,30.556,,,30.556,1.0,,
茄类,2020-10-18,36.361,,,36.361,1.0,,
茄类,2020-10-19,20.03,,,20.03,1.0,,
茄类,2020-10-20,13.777,,,13.777,1.0,,
茄类,2020-10-21,15.327,,,15.327,1.0,,
茄类,2020-10-22,14.725,,,14.725,1.0,,
茄类,2020-10-23,14.427,,,14.427,1.0,,
茄类,2020-10-24,22.221,,,22.221,1.0,,
茄类,2020-10-25,30.136,,,30.136,1.0,,
茄类,2020-10-26,10.797,,,10.797,1.0,,
茄类,2020-10-27,13.444,,,13.444,1.0,,
茄类,2020-10-28,12.238,,,12.238,1.0,,
茄类,2020-10-29,14.436,,,14.436,1.0,,
茄类,2020-10-30,12.192,,,12.192,1.0,,
茄类,2020-10-31,16.499,,,16.499,1.0,,
茄类,2020-11-01,15.407,,,15.407,1.0,,
茄类,2020-11-02,11.378,,,11.378,1.0,,
茄类,2020-11-03,10.846,,,10.846,1.0,,
茄类,2020-11-04,10.702,,,10.702,1.0,,
茄类,2020-11-05,9.067,,,9.067,1.0,,
茄类,2020-11-06,7.22,,,7.22,1.0,,
茄类,2020-11-07,10.878,,,10.878,1.0,,
茄类,2020-11-08,16.906,,,16.906,1.0,,
茄类,2020-11-09,10.063,,,10.063,1.0,,
茄类,2020-11-10,9.574,,,9.574,1.0,,
